"ID","TCODE","SCREENS_ID","SELECTION","HIDEFLG","SEQNO","ROWPOS","COLPOS","PARAGRAPH","WIDTH","TYPE","DATAPRECISION","DATASCALE","INDISP","SUBINDISP","EDITABLE","MAXVALUE","MINVALUE","EDOPTSIZE","EDOPTMAXLENGTH","RUBYCODE","EDOPTMULTIPLE","EDOPTROW","EDOPTCOLS","EDOPTVALUE","TBLKEY","SUMKEY","CRTFIELD","EXPIREDATE","REMARK","PERSONS_ID_UPD","UPDATE_IP","CREATED_AT","UPDATED_AT"
1099,"screenfield_seqno",27,1,0,30,9,1,0,132,"number",4,0,0,0,1,0,0,22,22,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 3:17:00,2013/07/05 3:24:01
1100,"screenfield_rowpos",27,1,0,40,10,1,0,132,"number",4,0,0,0,1,0,0,22,22,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 3:17:00,2013/07/05 3:25:51
1101,"screenfield_colpos",27,1,0,50,10,2,0,132,"number",4,0,0,0,1,0,0,22,22,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 3:17:00,2013/07/05 22:21:37
1147,"fieldcode_ftype",61,1,0,20,2,1,0,90,"select",0,0,0,0,1,0,0,15,15,,0,0,0,"[[],[:varchar2,""varchar2""],[:date,""date""],[""timestamp(6)"",""timestamp(6)""],[:number,""number""],[:char,""char""]]",,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 3:18:52,2013/07/05 22:46:21
1170,"screenfield_width",27,1,0,888,9,2,0,132,"number",4,0,0,0,1,0,0,22,22,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 3:29:45,2013/07/05 22:16:16
1171,"screenfield_type",27,1,0,60,5,1,0,72,"varchar2",0,0,0,0,1,0,0,12,12,,0,0,0,,,,,2099/12/31,"edittype: defines the type of of the editable field. Possible values: 'text', 'textarea', 'select', 'checkbox'. The default value is 'text'.
è¨ï∂éö",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 3:29:45,2013/07/07 23:32:44
1201,"fieldcode_expiredate",61,1,0,100,10,1,0,60,"date",0,0,0,0,1,0,0,10,7,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 22:41:24,2013/07/05 22:46:42
1217,"fieldcode_fieldlength",61,1,0,30,4,1,0,132,"number",4,0,0,0,1,0,0,22,22,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 22:41:24,2013/07/05 22:47:52
1218,"fieldcode_datapresion",61,1,0,60,5,2,0,132,"number",2,0,0,0,1,0,0,22,22,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 22:41:24,2013/07/05 22:48:17
1219,"fieldcode_datascale",61,1,0,50,5,1,0,132,"number",2,0,0,0,1,0,0,22,22,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 22:41:24,2013/07/05 22:47:32
1220,"fieldcode_contens",61,1,0,888,20,1,0,200,"textarea",0,0,0,0,1,0,0,200,200,,0,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 22:41:24,2013/07/05 22:49:53
1221,"fieldcode_remark",61,1,0,888,21,1,0,300,"textarea",0,0,0,0,1,0,0,200,200,,0,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 22:41:24,2013/07/05 22:50:33
1222,"fieldcode_rubycode",61,1,0,888,22,1,0,200,"textarea",0,0,0,0,1,0,0,4000,4000,,0,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/05 22:41:24,2013/07/05 22:50:45
1285,"pobject_objecttype",22,1,0,30,1,2,0,20,"select",0,0,0,0,1,0,0,10,10,,0,0,0,"[[:tbl_field,'table_field'],[:view_field,'view_field'],[:screen,'SCREEN'],[:report,'REPORTS'],[:tbl,'TABLE'],[:view,'view'],[:submit,'SUBMIT'],[:fix_char,'FIX_CHAR'],[:err_msg,'MSG']]",,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 9:59:50,2013/07/13 15:11:52
1291,"usergroup_code",22,1,0,999,0,0,0,180,"varchar2",0,0,1,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 9:59:50,2013/07/07 17:08:50
1292,"usergroup_name",22,1,0,999,0,0,0,120,"varchar2",0,0,1,0,1,0,0,20,20,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 9:59:50,2013/07/07 17:12:53
1294,"pobjgrp_name",22,1,0,20,2,1,0,120,"varchar2",0,0,1,0,1,0,0,30,30,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 9:59:50,2013/07/07 17:10:32
1381,"itm_material",17,1,0,888,12,1,0,300,"varchar2",0,0,0,0,1,0,0,50,50,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/11 0:53:43
1382,"itm_design",17,1,0,888,2,1,,300,"varchar2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1383,"itm_weight",17,1,0,888,3,1,,132,"number",10,6,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1384,"itm_length",17,1,0,888,4,1,,132,"number",10,6,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1385,"itm_wide",17,1,0,888,5,1,,132,"number",10,6,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1386,"itm_deth",17,1,0,888,6,1,,132,"number",10,6,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1387,"itm_packqty",17,1,0,888,7,1,,132,"number",10,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1388,"itm_minqty",17,1,0,888,8,1,,132,"number",10,6,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1389,"itm_remark",17,1,0,888,9,1,,300,"varchar2",,,0,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1390,"itm_expiredate",17,1,0,888,10,1,,60,"date",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1391,"itm_person_id_upd",17,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1392,"person_code_upd",17,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1393,"person_name_upd",17,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1394,"person_email_upd",17,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1395,"person_remark_upd",17,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1396,"usergroup_code_upd",17,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1397,"usergroup_name_upd",17,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1398,"itm_update_ip",17,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1399,"itm_created_at",17,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1400,"itm_updated_at",17,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1401,"itm_model",17,1,0,888,11,1,,300,"varchar2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1402,"id",17,1,1,999,,,,132,"number",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1403,"itm_id",17,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1404,"itm_code",17,1,0,10,1,2,0,240,"varchar2",0,0,1,0,1,0,0,40,40,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/11 0:54:15
1405,"itm_name",17,1,0,20,1,2,0,300,"varchar2",0,0,1,0,1,0,0,50,50,,0,0,0,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/11 0:54:51
1406,"itm_itmtype",17,1,0,888,13,1,,6,"char",,,0,,1,,,1,1,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1407,"itm_consumtype",17,1,0,888,14,1,,6,"char",,,0,,1,,,1,1,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1408,"itm_unit_id",17,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1409,"unit_code",17,1,0,999,15,1,,18,"varchar2",,,1,,1,,,3,3,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1410,"unit_name",17,1,0,999,15,2,,60,"varchar2",,,1,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1411,"unit_remark",17,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1412,"itm_std",17,1,0,888,16,1,,300,"varchar2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 17:22:08,2013/07/06 17:22:08
1413,"person_email_upd",18,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1414,"person_remark_upd",18,1,0,999,,,,60,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1415,"usergroup_code_upd",18,1,0,999,,,,60,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1416,"usergroup_name_upd",18,1,0,999,,,,60,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1417,"loca_update_ip",18,1,0,999,,,,60,"varchar2",,,0,,0,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1418,"loca_created_at",18,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1419,"loca_updated_at",18,1,0,999,,,,60,"date",,,0,,0,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1420,"id",18,1,1,999,,,,132,"number",38,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1421,"loca_id",18,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1422,"loca_code",18,1,0,888,1,1,,240,"varchar2",,,1,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1423,"loca_name",18,1,0,888,1,2,,300,"varchar2",,,1,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1424,"loca_abbr",18,1,0,888,2,1,,300,"varchar2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1425,"loca_zip",18,1,0,888,3,1,,60,"varchar2",,,0,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1426,"loca_country",18,1,0,888,4,1,,120,"varchar2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1427,"loca_prfct",18,1,0,888,5,1,,120,"varchar2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1428,"loca_addr1",18,1,0,888,6,1,,300,"varchar2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1429,"loca_addr2",18,1,0,888,7,1,,300,"varchar2",,,0,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1430,"loca_tel",18,1,0,888,8,1,,120,"varchar2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1431,"loca_fax",18,1,0,888,9,1,,120,"varchar2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1432,"loca_mail",18,1,0,888,10,1,,120,"varchar2",,,0,,1,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1433,"loca_remark",18,1,0,888,11,1,,300,"varchar2",,,0,,1,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1434,"loca_expiredate",18,1,0,888,12,1,,60,"date",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1435,"loca_person_id_upd",18,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1436,"person_code_upd",18,1,0,999,,,,60,"varchar2",,,0,,,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1437,"person_name_upd",18,1,0,999,,,,60,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/06 21:02:19,2013/07/06 21:02:19
1629,"itm_design",9,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1630,"itm_weight",9,1,0,999,,,,132,"number",10,6,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1631,"itm_length",9,1,0,999,,,,132,"number",10,6,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1632,"itm_deth",9,1,0,999,,,,132,"number",10,6,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1633,"itm_packqty",9,1,0,999,,,,132,"number",10,0,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1634,"itm_minqty",9,1,0,999,,,,132,"number",10,6,0,,,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1635,"itm_remark",9,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1636,"custord_person_id_chrg",9,1,1,999,,,,132,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1637,"person_code_chrg",9,1,0,999,1,1,,60,"varchar2",,,1,,1,,,10,10,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1638,"person_name_chrg",9,1,0,999,1,2,,300,"varchar2",,,1,,1,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1639,"person_email_chrg",9,1,0,999,,,,300,"varchar2",,,0,,,,,50,50,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1640,"person_remark_chrg",9,1,0,999,,,,300,"varchar2",,,0,,,,,100,100,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1641,"usergroup_code_chrg",9,1,0,999,,,,180,"varchar2",,,0,,,,,30,30,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1642,"usergroup_name_chrg",9,1,0,999,,,,120,"varchar2",,,0,,,,,20,20,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1643,"custord_duedate",9,1,0,888,2,1,,66,"timestamp",,6,0,,1,,,11,11,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1644,"custord_toduedate",9,1,0,888,3,1,,66,"timestamp",,6,0,,1,,,11,11,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1645,"custord_isudate",9,1,0,888,4,1,,66,"timestamp",,6,0,,1,,,11,11,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1646,"custord_qty",9,1,0,888,5,1,,132,"number",16,4,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1647,"custord_price",9,1,0,888,6,1,,132,"number",16,4,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1648,"custord_amt",9,1,0,888,7,1,,132,"number",16,4,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1649,"custord_orderno",9,1,0,888,8,1,,240,"varchar2",,,0,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1650,"custord_sno",9,1,0,888,9,1,,240,"varchar2",,,0,,1,,,40,40,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1651,"custord_lineno",9,1,0,888,10,1,,132,"number",4,0,0,,1,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1652,"custord_infomation",9,1,0,888,11,1,,300,"textarea",,,0,,1,,,2000,2000,,,10,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1653,"custord_remark",9,1,0,888,12,1,,300,"textarea",,,0,,1,,,200,200,,,2,80,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1654,"custord_expiredate",9,1,0,888,13,1,,60,"date",,,0,,1,,,10,7,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
1655,"custord_person_id_upd",9,1,1,999,,,,60,"number",38,0,0,,0,,,22,22,,,,,,,,,2099/12/31,"auto_crt",0,"fe80::442f:5ae8:6e40:d61e%13",2013/07/11 0:59:26,2013/07/11 0:59:26
